GAME_ID,GAME_DATE,HOME_TEAM,home_win,SEASON_ID,HOME_PTS_ROLL5,HOME_REB_ROLL5,HOME_AST_ROLL5,HOME_STL_ROLL5,HOME_BLK_ROLL5,HOME_TOV_ROLL5,HOME_FG_PCT_ROLL5,HOME_FG3_PCT_ROLL5,HOME_FT_PCT_ROLL5,HOME_PLUS_MINUS_ROLL5,HOME_PTS_ROLL10,HOME_REB_ROLL10,HOME_AST_ROLL10,HOME_STL_ROLL10,HOME_BLK_ROLL10,HOME_TOV_ROLL10,HOME_FG_PCT_ROLL10,HOME_FG3_PCT_ROLL10,HOME_FT_PCT_ROLL10,HOME_PLUS_MINUS_ROLL10,HOME_OPP_PTS_ROLL5,HOME_OPP_PTS_ROLL10,HOME_REST_DAYS,HOME_WIN_STREAK,AWAY_TEAM,AWAY_PTS_ROLL5,AWAY_REB_ROLL5,AWAY_AST_ROLL5,AWAY_STL_ROLL5,AWAY_BLK_ROLL5,AWAY_TOV_ROLL5,AWAY_FG_PCT_ROLL5,AWAY_FG3_PCT_ROLL5,AWAY_FT_PCT_ROLL5,AWAY_PLUS_MINUS_ROLL5,AWAY_PTS_ROLL10,AWAY_REB_ROLL10,AWAY_AST_ROLL10,AWAY_STL_ROLL10,AWAY_BLK_ROLL10,AWAY_TOV_ROLL10,AWAY_FG_PCT_ROLL10,AWAY_FG3_PCT_ROLL10,AWAY_FT_PCT_ROLL10,AWAY_PLUS_MINUS_ROLL10,AWAY_OPP_PTS_ROLL5,AWAY_OPP_PTS_ROLL10,AWAY_REST_DAYS,AWAY_WIN_STREAK,DIFF_PTS_ROLL5,DIFF_REB_ROLL5,DIFF_AST_ROLL5,DIFF_STL_ROLL5,DIFF_BLK_ROLL5,DIFF_TOV_ROLL5,DIFF_FG_PCT_ROLL5,DIFF_FG3_PCT_ROLL5,DIFF_FT_PCT_ROLL5,DIFF_PLUS_MINUS_ROLL5,DIFF_OPP_PTS_ROLL5,DIFF_PTS_ROLL10,DIFF_REB_ROLL10,DIFF_AST_ROLL10,DIFF_STL_ROLL10,DIFF_BLK_ROLL10,DIFF_TOV_ROLL10,DIFF_FG_PCT_ROLL10,DIFF_FG3_PCT_ROLL10,DIFF_FT_PCT_ROLL10,DIFF_PLUS_MINUS_ROLL10,DIFF_OPP_PTS_ROLL10,DIFF_REST_DAYS,DIFF_WIN_STREAK
22200521,2022-12-28,GSW,1,22022,113.2,41.2,29.6,4.8,2.4,16.8,0.4806,0.35879999999999995,0.8186,-6.6,114.8,43.2,28.3,5.5,3.5,17.2,0.46530000000000005,0.3679,0.8150000000000001,-5.3,119.8,120.1,1.0,2,UTA,112.8,38.4,21.2,7.2,3.0,12.6,0.44700000000000006,0.36560000000000004,0.7322,-6.0,115.9,41.7,22.9,6.8,4.4,14.3,0.45949999999999996,0.362,0.7467,-2.0,118.8,117.9,2.0,-1,0.4000000000000057,2.8000000000000043,8.400000000000002,-2.4000000000000004,-0.6000000000000001,4.200000000000001,0.03359999999999996,-0.006800000000000084,0.08640000000000003,-0.5999999999999996,1.0,-1.1000000000000085,1.5,5.400000000000002,-1.2999999999999998,-0.9000000000000004,2.8999999999999986,0.005800000000000083,0.005900000000000016,0.06830000000000003,-3.3,2.1999999999999886,-1.0,3
22200536,2022-12-30,GSW,1,22022,110.4,43.2,27.8,4.8,2.6,16.0,0.4593999999999999,0.3376,0.8124,-8.8,113.7,44.1,27.9,5.3,3.3,17.1,0.4619,0.3702,0.8205,-4.7,119.2,118.4,2.0,3,POR,111.4,42.0,25.4,7.0,4.6,15.8,0.48260000000000003,0.3614,0.768,1.0,117.2,42.9,25.6,6.3,3.9,15.6,0.4997,0.38470000000000004,0.7960999999999999,2.7,110.4,114.5,4.0,1,-1.0,1.2000000000000028,2.400000000000002,-2.2,-1.9999999999999996,0.1999999999999993,-0.02320000000000011,-0.023799999999999988,0.044399999999999995,-9.8,8.799999999999997,-3.5,1.2000000000000028,2.299999999999997,-1.0,-0.6000000000000001,1.5000000000000018,-0.0378,-0.014500000000000068,0.02440000000000009,-7.4,3.9000000000000057,-2.0,2
22200558,2023-01-02,GSW,1,22022,115.2,46.6,29.0,6.0,2.6,14.6,0.4572,0.348,0.7898,0.0,113.2,43.4,28.2,5.9,2.9,16.9,0.457,0.3764,0.8215,-5.7,115.2,118.9,3.0,4,ATL,116.0,45.0,24.4,6.2,5.8,9.2,0.4638,0.3568,0.7948000000000001,-0.4,118.1,43.0,25.4,5.9,5.0,11.4,0.47129999999999994,0.3676,0.8122,-1.7,116.4,119.8,3.0,-3,-0.7999999999999972,1.6000000000000014,4.600000000000001,-0.20000000000000018,-3.1999999999999997,5.4,-0.006599999999999995,-0.00880000000000003,-0.0050000000000001155,0.4,-1.2000000000000028,-4.8999999999999915,0.3999999999999986,2.8000000000000007,0.0,-2.1,5.499999999999998,-0.014299999999999924,0.00880000000000003,0.009299999999999975,-4.0,-0.8999999999999915,0.0,7
22200573,2023-01-04,GSW,0,22022,121.2,53.2,29.4,6.6,3.6,14.2,0.4476,0.3396,0.7712,6.4,116.4,46.6,29.1,6.1,3.3,17.0,0.46159999999999995,0.3686,0.8093,-3.8,114.8,120.2,2.0,5,DET,118.4,45.2,24.4,7.8,3.8,16.4,0.453,0.40780000000000005,0.771,-4.4,113.5,44.5,21.8,7.4,2.7,15.8,0.45100000000000007,0.3545,0.7749,-9.4,122.8,122.9,2.0,-1,2.799999999999997,8.0,5.0,-1.2000000000000002,-0.19999999999999973,-2.1999999999999993,-0.005400000000000016,-0.06820000000000004,0.00019999999999997797,10.8,-8.0,2.9000000000000057,2.1000000000000014,7.300000000000001,-1.3000000000000007,0.5999999999999996,1.1999999999999993,0.010599999999999887,0.014100000000000001,0.034399999999999986,5.6000000000000005,-2.700000000000003,0.0,6
22200594,2023-01-07,GSW,0,22022,120.4,51.0,29.4,6.0,3.4,14.6,0.45640000000000003,0.33280000000000004,0.8116,3.0,116.4,46.0,29.5,5.9,3.3,16.0,0.4668,0.3637,0.8164,-3.5,117.4,119.9,3.0,-1,ORL,110.4,41.4,24.4,6.6,4.0,12.6,0.46299999999999997,0.2938,0.7532,-11.0,113.8,44.0,23.9,7.6,4.0,13.2,0.46609999999999996,0.3337,0.7935000000000001,-1.9,121.4,115.7,2.0,-1,10.0,9.600000000000001,5.0,-0.5999999999999996,-0.6000000000000001,2.0,-0.006599999999999939,0.039000000000000035,0.05840000000000001,14.0,-4.0,2.6000000000000085,2.0,5.600000000000001,-1.6999999999999993,-0.7000000000000002,2.8000000000000007,0.0007000000000000339,0.030000000000000027,0.02289999999999992,-1.6,4.200000000000003,1.0,0
22200615,2023-01-10,GSW,0,22022,118.6,51.0,28.4,6.8,3.2,15.0,0.445,0.3516,0.807,-0.8,115.9,46.1,29.0,5.8,2.8,15.9,0.4628,0.3552,0.8128,-3.7,119.4,119.6,3.0,-2,PHX,93.8,41.4,23.2,6.2,1.6,16.0,0.42679999999999996,0.3786,0.8301999999999999,-10.4,103.1,40.9,24.8,6.0,3.6,15.6,0.4452999999999999,0.40090000000000003,0.7777000000000001,-9.1,104.2,112.2,2.0,-6,24.799999999999997,9.600000000000001,5.199999999999999,0.5999999999999996,1.6,-1.0,0.01820000000000005,-0.02699999999999997,-0.023199999999999887,9.6,15.200000000000003,12.800000000000011,5.200000000000003,4.199999999999999,-0.20000000000000018,-0.8000000000000003,0.3000000000000007,0.01750000000000007,-0.04570000000000002,0.03509999999999991,5.3999999999999995,7.3999999999999915,1.0,4
22200704,2023-01-22,GSW,0,22022,125.4,46.0,29.8,8.4,4.4,16.4,0.48439999999999994,0.4154,0.7882,5.8,122.1,47.9,29.3,8.3,3.7,16.1,0.4607,0.3854,0.7939,0.8,119.6,121.3,2.0,1,BKN,105.4,41.4,25.0,7.8,7.2,14.6,0.4726000000000001,0.33340000000000003,0.715,-4.6,111.1,41.1,25.4,8.4,7.6,14.3,0.4997,0.3742,0.7624,2.8,110.0,108.3,2.0,1,20.0,4.600000000000001,4.800000000000001,0.6000000000000005,-2.8,1.799999999999999,0.011799999999999866,0.08199999999999996,0.07320000000000004,10.399999999999999,9.599999999999994,11.0,6.799999999999997,3.900000000000002,-0.09999999999999964,-3.8999999999999995,1.8000000000000007,-0.03899999999999998,0.011200000000000043,0.031500000000000083,-1.9999999999999998,13.0,0.0,0
22200726,2023-01-25,GSW,1,22022,119.8,43.4,28.8,8.6,3.6,16.2,0.4666,0.4215999999999999,0.7838,-1.2,121.9,47.5,29.2,8.4,3.7,16.0,0.4601,0.3865,0.7907000000000001,-0.2,121.0,122.1,3.0,-1,MEM,116.4,47.8,26.2,9.2,5.4,13.6,0.45,0.34859999999999997,0.7362,-1.0,121.4,47.9,26.0,9.3,6.0,13.5,0.47850000000000004,0.3905,0.7097,4.0,117.4,117.4,2.0,-3,3.3999999999999915,-4.399999999999999,2.6000000000000014,-0.5999999999999996,-1.8000000000000003,2.5999999999999996,0.016600000000000004,0.07299999999999995,0.04760000000000009,-0.19999999999999996,3.5999999999999943,0.5,-0.3999999999999986,3.1999999999999993,-0.9000000000000004,-2.3,2.5,-0.018400000000000027,-0.0040000000000000036,0.08100000000000007,-4.2,4.699999999999989,1.0,2
22200740,2023-01-27,GSW,1,22022,120.6,44.2,28.4,8.8,3.8,16.0,0.469,0.42679999999999996,0.8046000000000001,2.0,119.8,45.0,29.1,8.2,3.6,16.3,0.46609999999999996,0.3981,0.8026,-0.2,118.6,120.0,2.0,1,TOR,118.0,43.0,23.8,9.2,6.4,11.4,0.49400000000000005,0.396,0.7198,3.0,118.9,42.2,25.3,9.4,6.3,10.7,0.47330000000000005,0.37150000000000005,0.7683,4.0,115.0,114.9,2.0,2,2.5999999999999943,1.2000000000000028,4.599999999999998,-0.3999999999999986,-2.6000000000000005,4.6,-0.025000000000000078,0.03079999999999994,0.0848000000000001,-1.0,3.5999999999999943,0.8999999999999915,2.799999999999997,3.8000000000000007,-1.200000000000001,-2.6999999999999997,5.600000000000001,-0.007200000000000095,0.026599999999999957,0.0343,-4.2,5.099999999999994,0.0,-1
22200800,2023-02-04,GSW,1,22022,122.0,46.2,31.2,6.4,3.6,17.0,0.49939999999999996,0.4194,0.749,0.0,120.9,44.8,30.0,7.5,3.6,16.6,0.483,0.4205,0.7664000000000001,-0.6,122.0,121.5,2.0,-2,DAL,109.4,37.6,20.6,6.4,2.4,10.2,0.4648,0.3482,0.7512,1.2,112.4,35.8,22.4,5.4,2.4,10.7,0.4734,0.3778,0.7301,-2.5,108.2,114.9,2.0,2,12.599999999999994,8.600000000000001,10.599999999999998,0.0,1.2000000000000002,6.800000000000001,0.034599999999999964,0.07119999999999999,-0.0021999999999999797,-1.2,13.799999999999997,8.5,9.0,7.600000000000001,2.0999999999999996,1.2000000000000002,5.900000000000002,0.009599999999999997,0.04269999999999996,0.03630000000000011,1.9,6.599999999999994,0.0,-4
22200814,2023-02-06,GSW,1,22022,121.4,45.0,31.2,6.2,3.6,15.4,0.508,0.41180000000000005,0.7496,0.8,121.0,44.6,29.8,7.5,3.7,15.7,0.4885,0.41929999999999995,0.7771,1.4,120.6,119.6,2.0,1,OKC,124.6,44.0,26.8,9.8,4.0,12.6,0.4974,0.43820000000000003,0.8211999999999999,5.0,119.9,44.4,26.0,8.6,4.6,11.9,0.488,0.4001,0.8012,6.6,119.6,113.3,2.0,1,-3.1999999999999886,1.0,4.399999999999999,-3.6000000000000005,-0.3999999999999999,2.8000000000000007,0.010599999999999998,-0.02639999999999998,-0.07159999999999989,-4.2,1.0,1.0999999999999943,0.20000000000000284,3.8000000000000007,-1.0999999999999996,-0.8999999999999995,3.799999999999999,0.0005000000000000004,0.01919999999999994,-0.02410000000000001,-5.199999999999999,6.299999999999997,0.0,0
22200853,2023-02-11,GSW,0,22022,122.6,43.0,30.6,6.8,3.6,15.0,0.5048,0.43260000000000004,0.7088000000000001,1.6,122.8,43.3,31.6,7.4,3.4,15.6,0.5041,0.43870000000000003,0.7325,3.2,121.0,119.6,3.0,-1,LAL,120.6,44.6,27.6,5.6,2.8,13.8,0.5,0.35819999999999996,0.7167999999999999,-2.0,117.7,46.2,26.1,5.8,3.5,13.5,0.475,0.3492,0.7126,-3.1,122.6,120.8,2.0,-3,2.0,-1.6000000000000014,3.0,1.2000000000000002,0.8000000000000003,1.1999999999999993,0.0048000000000000265,0.07440000000000008,-0.007999999999999785,3.6,-1.5999999999999943,5.099999999999994,-2.9000000000000057,5.5,1.6000000000000005,-0.10000000000000009,2.0999999999999996,0.029100000000000015,0.08950000000000002,0.01990000000000003,6.300000000000001,-1.2000000000000028,1.0,2
22200866,2023-02-13,GSW,1,22022,120.4,40.0,32.6,7.6,4.0,14.8,0.5046,0.4244,0.7333999999999999,1.4,121.1,43.1,32.2,7.6,3.6,15.4,0.497,0.4125,0.7558,2.0,119.0,119.1,2.0,-2,WAS,115.0,41.8,26.0,6.2,6.0,15.2,0.5107999999999999,0.38180000000000003,0.8448,-1.0,118.8,44.2,26.9,6.9,6.1,13.5,0.5008,0.396,0.8148,5.2,116.0,113.6,2.0,2,5.400000000000006,-1.7999999999999972,6.600000000000001,1.3999999999999995,-2.0,-0.3999999999999986,-0.006199999999999872,0.04259999999999997,-0.11140000000000005,2.4,3.0,2.299999999999997,-1.1000000000000014,5.300000000000004,0.6999999999999993,-2.4999999999999996,1.9000000000000004,-0.0038000000000000256,0.01649999999999996,-0.05899999999999994,-3.2,5.5,0.0,-4
22200901,2023-02-24,GSW,1,22022,119.0,38.6,30.8,8.8,2.4,12.8,0.4796,0.38580000000000003,0.8128,-4.6,121.4,42.0,31.3,7.6,3.2,14.3,0.49589999999999995,0.40890000000000004,0.7508000000000001,-0.4,123.6,121.8,1.0,-2,HOU,108.6,43.8,22.4,7.0,4.8,17.2,0.44160000000000005,0.3228,0.7972,-16.0,109.9,45.2,22.7,6.3,5.8,17.2,0.4641,0.3118,0.7611,-12.7,124.6,122.6,7.0,-7,10.400000000000006,-5.199999999999996,8.400000000000002,1.8000000000000007,-2.4,-4.399999999999999,0.03799999999999998,0.06300000000000006,0.015599999999999947,11.4,-1.0,11.5,-3.200000000000003,8.600000000000001,1.2999999999999998,-2.5999999999999996,-2.8999999999999986,0.03179999999999994,0.09710000000000002,-0.010299999999999865,12.299999999999999,-0.7999999999999972,-6.0,5
22200916,2023-02-26,GSW,1,22022,117.8,41.6,30.0,7.2,2.6,14.4,0.4795999999999999,0.3962,0.8106,-1.0,120.2,42.3,30.3,7.0,3.1,14.7,0.49219999999999997,0.4144,0.7596999999999999,0.3,118.8,119.9,2.0,1,MIN,118.6,43.8,26.8,7.0,5.6,15.0,0.5042,0.3718,0.8196,-1.8,118.3,43.2,26.4,6.7,5.5,15.2,0.49049999999999994,0.34670000000000006,0.7596,-2.2,120.4,120.5,2.0,-2,-0.7999999999999972,-2.1999999999999957,3.1999999999999993,0.20000000000000018,-2.9999999999999996,-0.5999999999999996,-0.024600000000000066,0.024399999999999977,-0.009000000000000008,0.8,-1.6000000000000085,1.9000000000000057,-0.9000000000000057,3.900000000000002,0.2999999999999998,-2.4,-0.5,0.0017000000000000348,0.06769999999999993,9.999999999987796e-05,2.5,-0.5999999999999943,0.0,3
22200931,2023-02-28,GSW,1,22022,119.0,44.2,28.4,7.2,2.4,14.8,0.48200000000000004,0.413,0.7726,1.2,119.7,42.1,30.5,7.4,3.2,14.8,0.49329999999999996,0.41869999999999996,0.753,1.3,117.8,118.4,2.0,2,POR,120.8,36.2,24.4,7.6,5.8,13.2,0.49060000000000004,0.4218,0.8321999999999999,-4.4,120.4,36.8,24.1,6.0,4.4,12.5,0.48769999999999997,0.3785,0.8773,-2.8,125.2,123.2,2.0,1,-1.7999999999999972,8.0,4.0,-0.39999999999999947,-3.4,1.6000000000000014,-0.008599999999999997,-0.00880000000000003,-0.059599999999999986,5.6000000000000005,-7.400000000000006,-0.7000000000000028,5.300000000000004,6.399999999999999,1.4000000000000004,-1.2000000000000002,2.3000000000000007,0.005599999999999994,0.04019999999999996,-0.12429999999999997,4.1,-4.799999999999997,0.0,1
22200945,2023-03-02,GSW,1,22022,116.6,46.6,27.2,6.2,2.8,15.2,0.4728,0.39299999999999996,0.7886,3.0,120.3,42.5,31.4,7.5,3.0,14.9,0.4965,0.40869999999999995,0.7710999999999999,4.8,113.6,115.5,2.0,3,LAC,130.0,40.6,29.8,8.6,3.4,17.0,0.5067999999999999,0.4182,0.8708,0.2,122.3,41.9,24.6,8.5,4.1,13.5,0.48369999999999996,0.3981,0.8259000000000001,-0.5,129.8,122.8,2.0,-3,-13.400000000000006,6.0,-2.6000000000000014,-2.3999999999999995,-0.6000000000000001,-1.8000000000000007,-0.03399999999999992,-0.025200000000000056,-0.08220000000000005,2.8,-16.200000000000017,-2.0,0.6000000000000014,6.799999999999997,-1.0,-1.0999999999999996,1.4000000000000004,0.012800000000000034,0.010599999999999943,-0.05480000000000018,5.3,-7.299999999999997,0.0,6
22200953,2023-03-03,GSW,1,22022,114.8,51.4,26.6,7.6,3.8,15.4,0.44820000000000004,0.36560000000000004,0.8182,9.8,119.9,44.7,30.6,7.8,3.1,14.7,0.4835,0.39909999999999995,0.7774,6.6,105.0,113.3,1.0,4,NOP,106.4,42.2,23.6,8.0,2.2,11.6,0.4516,0.3012,0.8042,-8.4,112.5,42.1,24.4,8.6,2.7,12.3,0.4840999999999999,0.3394,0.8042,-0.4,114.8,112.9,2.0,1,8.399999999999991,9.199999999999996,3.0,-0.40000000000000036,1.5999999999999996,3.8000000000000007,-0.0033999999999999586,0.06440000000000001,0.014000000000000012,18.200000000000003,-9.799999999999997,7.400000000000006,2.6000000000000014,6.200000000000003,-0.7999999999999998,0.3999999999999999,2.3999999999999986,-0.0005999999999999339,0.059699999999999975,-0.026800000000000046,7.0,0.3999999999999915,-1.0,3
22201012,2023-03-11,GSW,1,22022,113.2,42.0,28.2,7.0,4.4,16.2,0.45899999999999996,0.3396,0.8836,-1.0,114.9,44.3,27.7,6.6,3.6,15.7,0.4659000000000001,0.36629999999999996,0.8361000000000001,1.0,114.2,113.9,2.0,-3,MIL,127.6,46.6,30.0,5.0,5.4,13.2,0.5067999999999999,0.43,0.8364,8.2,123.1,49.4,27.7,5.5,4.8,13.5,0.48740000000000006,0.4042,0.7567,10.5,119.4,112.6,2.0,3,-14.399999999999991,-4.600000000000001,-1.8000000000000007,2.0,-1.0,3.0,-0.047799999999999954,-0.09039999999999998,0.04720000000000002,-9.2,-5.200000000000003,-8.199999999999989,-5.100000000000001,0.0,1.0999999999999996,-1.1999999999999997,2.1999999999999993,-0.021499999999999964,-0.037900000000000045,0.07940000000000003,-9.5,1.3000000000000114,0.0,-6
22201025,2023-03-13,GSW,1,22022,115.2,43.0,29.8,7.6,4.0,16.8,0.4574,0.3624,0.8949999999999999,-4.0,115.0,47.2,28.2,7.6,3.9,16.1,0.4528,0.364,0.8566,2.9,119.2,112.1,2.0,1,PHX,122.2,44.8,29.4,8.0,5.6,12.4,0.5076,0.3798,0.8266,12.2,118.0,46.1,27.9,8.4,4.6,13.1,0.4928,0.35760000000000003,0.7975,8.2,110.0,109.8,2.0,-1,-7.0,-1.7999999999999972,0.40000000000000213,-0.40000000000000036,-1.5999999999999996,4.4,-0.05020000000000008,-0.017400000000000027,0.0683999999999999,-16.2,9.200000000000003,-3.0,1.1000000000000014,0.3000000000000007,-0.8000000000000007,-0.6999999999999997,3.0000000000000018,-0.040000000000000036,0.006399999999999961,0.05910000000000004,-5.299999999999999,2.299999999999997,0.0,2
22201103,2023-03-24,GSW,1,22022,122.4,44.8,29.4,6.6,5.8,15.8,0.5044000000000001,0.356,0.7864,-3.0,120.3,43.7,29.6,7.2,5.1,16.1,0.4838,0.3756,0.8089999999999999,-3.3,125.4,123.6,2.0,2,PHI,120.2,47.2,27.4,9.0,6.6,16.4,0.5064,0.3848,0.828,17.8,123.0,44.2,27.3,7.7,5.9,13.5,0.5142,0.4227,0.8474999999999999,13.9,102.4,109.1,2.0,1,2.200000000000003,-2.4000000000000057,2.0,-2.4000000000000004,-0.7999999999999998,-0.5999999999999979,-0.0019999999999998908,-0.028799999999999992,-0.04159999999999997,-20.8,23.0,-2.700000000000003,-0.5,2.3000000000000007,-0.5,-0.8000000000000007,2.6000000000000014,-0.030399999999999983,-0.04710000000000003,-0.03849999999999998,-17.2,14.5,0.0,1
22201121,2023-03-26,GSW,0,22022,121.2,47.4,29.2,6.2,5.6,14.8,0.48840000000000006,0.3336,0.7898,0.2,121.8,44.4,29.6,7.3,4.5,15.9,0.49190000000000006,0.377,0.8007,-1.7,121.0,123.5,2.0,3,MIN,121.0,42.8,29.6,6.0,3.8,14.0,0.49240000000000006,0.397,0.7678,-3.6,120.6,41.8,29.5,7.5,5.4,13.4,0.5006,0.39449999999999996,0.733,-0.9,124.6,121.5,4.0,2,0.20000000000000284,4.600000000000001,-0.40000000000000213,0.20000000000000018,1.7999999999999998,0.8000000000000007,-0.0040000000000000036,-0.06340000000000001,0.02199999999999991,3.8000000000000003,-3.5999999999999943,1.2000000000000028,2.6000000000000014,0.10000000000000142,-0.20000000000000018,-0.9000000000000004,2.5,-0.008699999999999986,-0.01749999999999996,0.06769999999999998,-0.7999999999999999,2.0,-2.0,1
22201135,2023-03-28,GSW,1,22022,116.6,44.0,28.6,6.8,4.2,14.6,0.47540000000000004,0.3536,0.8028000000000001,1.2,118.6,44.8,28.5,7.4,4.4,15.4,0.4806,0.37529999999999997,0.7897000000000001,-1.1,115.4,119.7,2.0,-1,NOP,121.2,47.6,30.4,8.4,3.0,14.0,0.522,0.44139999999999996,0.861,23.8,116.2,44.9,28.7,7.7,4.0,14.3,0.4941,0.4201,0.8325000000000001,11.2,97.4,105.0,1.0,5,-4.6000000000000085,-3.6000000000000014,-1.7999999999999972,-1.6000000000000005,1.2000000000000002,0.5999999999999996,-0.046599999999999975,-0.08779999999999993,-0.05819999999999992,-22.6,18.0,2.3999999999999915,-0.10000000000000142,-0.1999999999999993,-0.2999999999999998,0.40000000000000036,1.0999999999999996,-0.013499999999999956,-0.044800000000000006,-0.04280000000000006,-12.299999999999999,14.700000000000003,1.0,-6
22201158,2023-03-31,GSW,1,22022,116.8,43.8,29.6,8.4,3.4,15.8,0.4944,0.3694,0.7834000000000001,6.2,119.6,45.7,29.2,7.6,4.5,15.6,0.4891,0.387,0.7666,2.1,110.6,117.5,3.0,1,SAS,102.4,40.2,27.2,7.2,3.4,13.0,0.4164,0.2796,0.6721999999999999,-27.6,110.8,44.0,28.2,7.2,4.4,14.1,0.44210000000000005,0.3539,0.6837,-13.9,130.0,124.7,2.0,-5,14.399999999999991,3.5999999999999943,2.400000000000002,1.2000000000000002,0.0,2.8000000000000007,0.07800000000000001,0.08979999999999999,0.11120000000000019,33.800000000000004,-19.400000000000006,8.799999999999997,1.7000000000000028,1.0,0.39999999999999947,0.09999999999999964,1.5,0.04699999999999993,0.03310000000000002,0.08289999999999997,16.0,-7.200000000000003,1.0,6
22201187,2023-04-04,GSW,1,22022,115.2,45.8,29.4,7.4,2.8,15.2,0.46419999999999995,0.36560000000000004,0.7912,5.8,118.8,45.3,29.4,7.0,4.3,15.5,0.4843,0.36079999999999995,0.7888,1.4,109.4,117.4,2.0,-1,OKC,118.8,41.0,21.8,9.6,2.2,10.2,0.4582,0.3064,0.8234,-2.0,114.6,42.0,21.1,7.5,3.0,11.6,0.45120000000000005,0.3336,0.8556000000000001,-4.9,120.8,119.5,2.0,-2,-3.5999999999999943,4.799999999999997,7.599999999999998,-2.1999999999999993,0.5999999999999996,5.0,0.00599999999999995,0.05920000000000003,-0.032200000000000006,7.8,-11.399999999999991,4.200000000000003,3.299999999999997,8.299999999999997,-0.5,1.2999999999999998,3.9000000000000004,0.03309999999999996,0.027199999999999946,-0.06680000000000019,6.300000000000001,-2.0999999999999943,0.0,1
22300126,2023-11-01,GSW,1,22023,115.5,50.25,26.5,9.25,5.5,14.75,0.465,0.35925,0.769,10.75,115.5,50.25,26.5,9.25,5.5,14.75,0.465,0.35925,0.769,10.75,104.75,104.75,2.0,3,SAC,125.33333333333333,44.333333333333336,27.666666666666668,7.333333333333333,6.0,12.0,0.45599999999999996,0.3423333333333333,0.7493333333333333,4.333333333333333,125.33333333333333,44.333333333333336,27.666666666666668,7.333333333333333,6.0,12.0,0.45599999999999996,0.3423333333333333,0.7493333333333333,4.333333333333333,121.0,121.0,3.0,1,-9.833333333333329,5.916666666666664,-1.1666666666666679,1.916666666666667,-0.5,2.75,0.009000000000000064,0.01691666666666669,0.01966666666666672,6.416666666666667,-16.25,-9.833333333333329,5.916666666666664,-1.1666666666666679,1.916666666666667,-0.5,2.75,0.009000000000000064,0.01691666666666669,0.01966666666666672,6.416666666666667,-16.25,-1.0,2
22300176,2023-11-11,GSW,0,22023,114.4,42.2,28.2,7.4,3.2,13.2,0.45599999999999996,0.3604,0.7796000000000001,0.0,114.88888888888889,45.77777777777778,27.444444444444443,8.222222222222221,4.222222222222222,13.88888888888889,0.45999999999999996,0.35988888888888887,0.774888888888889,4.777777777777778,114.4,110.11111111111111,3.0,-1,CLE,107.4,44.4,24.0,8.0,5.4,16.8,0.4694,0.3062,0.8032,-2.8,108.625,44.875,24.25,7.75,5.875,14.375,0.45775,0.3225,0.785,-3.5,110.2,112.125,3.0,-1,7.0,-2.1999999999999957,4.199999999999999,-0.5999999999999996,-2.2,-3.6000000000000014,-0.013400000000000023,0.05419999999999997,-0.023599999999999954,2.8,4.200000000000003,6.263888888888886,0.9027777777777786,3.194444444444443,0.47222222222222143,-1.6527777777777777,-0.4861111111111107,0.0022499999999999742,0.03738888888888886,-0.01011111111111107,8.277777777777779,-2.0138888888888857,0.0,0
22300186,2023-11-12,GSW,0,22023,116.0,46.0,27.0,7.4,2.6,13.6,0.442,0.3578,0.7596,-1.8,114.4,46.7,27.3,7.9,4.1,14.5,0.4551,0.3581,0.7741,3.5,117.8,110.9,1.0,-2,MIN,117.2,46.8,24.8,8.2,6.4,17.0,0.515,0.3764,0.7485999999999999,16.4,112.375,47.625,24.75,7.875,6.125,16.125,0.48950000000000005,0.37224999999999997,0.738875,10.125,100.8,102.25,2.0,5,-1.2000000000000028,-0.7999999999999972,2.1999999999999993,-0.7999999999999989,-3.8000000000000003,-3.4000000000000004,-0.07300000000000001,-0.018600000000000005,0.01100000000000012,-18.2,17.0,2.0250000000000057,-0.9249999999999972,2.5500000000000007,0.025000000000000355,-2.0250000000000004,-1.625,-0.03440000000000004,-0.014149999999999996,0.03522500000000006,-6.625,8.650000000000006,-1.0,-7
22300025,2023-11-14,GSW,0,22023,109.8,48.6,24.6,7.4,2.2,13.4,0.4124,0.3236,0.7644,-3.4,115.0,46.9,27.8,7.7,3.5,14.8,0.458,0.36269999999999997,0.7812,3.3,113.2,111.7,2.0,-3,MIN,118.4,46.8,26.2,8.0,6.6,17.0,0.5282000000000001,0.36679999999999996,0.696,13.4,112.77777777777777,47.55555555555556,25.0,7.888888888888889,6.111111111111111,15.88888888888889,0.4933333333333334,0.3678888888888889,0.7345555555555555,9.666666666666666,105.0,103.11111111111111,2.0,6,-8.600000000000009,1.8000000000000043,-1.5999999999999979,-0.5999999999999996,-4.3999999999999995,-3.5999999999999996,-0.11580000000000013,-0.04319999999999996,0.06840000000000002,-16.8,8.200000000000003,2.2222222222222285,-0.6555555555555586,2.8000000000000007,-0.1888888888888891,-2.6111111111111107,-1.0888888888888886,-0.03533333333333338,-0.0051888888888889095,0.04664444444444449,-6.366666666666666,8.588888888888889,0.0,-9
